Haul ID,Line,Time,Depth,Skate,Species,Depredation
30ede7a9-c961-4e3a-9489-326e5cf8150c,1,2:14:15 PM,697,1,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,2,2:28:15 PM,0,1,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,3,2:28:15 PM,0,1,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,4,2:28:16 PM,0,1,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,5,2:28:33 PM,0,2,5,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,6,2:30:39 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,7,2:30:43 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,8,2:30:43 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,9,2:30:44 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,10,2:30:45 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,11,2:30:46 PM,0,2,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,12,2:31:24 PM,0,3,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,13,2:33:03 PM,0,3,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,14,2:33:03 PM,0,4,5,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,15,2:35:09 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,16,2:35:29 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,17,2:35:30 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,18,2:35:30 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,19,2:35:31 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,20,2:35:31 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,21,2:35:31 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,22,2:35:32 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,23,2:35:32 PM,0,4,3,0
30ede7a9-c961-4e3a-9489-326e5cf8150c,24,2:35:33 PM,0,4,3,0
