Haul ID,Line,Time,Depth,Skate,Species,Depredation
e336baf5-fa4f-4d3d-95af-56056c2a1504,1,1:59:01 PM,531,91,3,1
e336baf5-fa4f-4d3d-95af-56056c2a1504,2,2:07:28 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,3,2:07:28 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,4,2:07:29 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,5,2:07:29 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,6,2:07:30 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,7,2:07:30 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,8,2:07:31 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,9,2:07:31 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,10,2:07:31 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,11,2:08:02 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,12,2:08:06 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,13,2:08:07 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,14,2:08:07 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,15,2:08:07 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,16,2:08:08 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,17,2:08:08 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,18,2:08:08 PM,0,91,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,19,2:08:17 PM,532,92,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,20,2:09:00 PM,0,92,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,21,2:09:01 PM,0,92,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,22,2:09:02 PM,0,92,3,0
e336baf5-fa4f-4d3d-95af-56056c2a1504,23,2:09:02 PM,0,92,3,0
