gear,station,haul,time,depth,skate,species_code,depredation
POT,202,106,1:33:57 PM,534,91,3,0
POT,202,106,1:47:33 PM,0,91,3,0
POT,202,106,1:47:34 PM,0,91,3,0
POT,202,106,1:47:34 PM,0,91,3,0
POT,202,106,1:47:35 PM,0,91,3,0
POT,202,106,1:47:56 PM,0,91,169,0
POT,202,106,1:47:58 PM,535,92,3,0
POT,202,106,1:49:17 PM,0,92,3,0
POT,202,106,1:49:17 PM,0,92,3,0
POT,202,106,1:49:17 PM,0,92,3,0
POT,202,106,1:49:18 PM,535,93,3,0
POT,202,106,1:51:36 PM,0,93,3,0
POT,202,106,1:51:36 PM,0,93,3,0
POT,202,106,1:51:37 PM,0,93,3,0
POT,202,106,1:51:37 PM,0,93,3,0
POT,202,106,1:51:38 PM,0,93,3,0
POT,202,106,1:51:38 PM,0,93,3,0
POT,202,106,1:51:39 PM,0,93,3,0
POT,202,106,1:51:39 PM,0,93,3,0
POT,202,106,1:51:40 PM,536,94,3,1
POT,202,106,1:53:48 PM,0,94,169,0
POT,202,106,1:53:53 PM,536,95,7,0
POT,202,106,1:55:38 PM,0,95,3,0
POT,202,106,1:56:03 PM,0,95,3,0
POT,202,106,1:56:04 PM,0,95,3,0
POT,202,106,1:56:04 PM,0,95,3,0
POT,202,106,1:56:05 PM,0,95,3,0
POT,202,106,1:56:06 PM,536,96,3,0
POT,202,106,1:57:50 PM,0,96,3,0
POT,202,106,1:57:50 PM,0,96,3,0
POT,202,106,1:57:51 PM,0,96,3,0
POT,202,106,1:57:51 PM,0,96,3,0
POT,202,106,1:57:52 PM,0,96,3,0
POT,202,106,1:57:53 PM,0,96,3,0
POT,202,106,1:57:53 PM,0,96,3,0
POT,202,106,1:57:54 PM,0,96,3,0
POT,202,106,1:57:54 PM,0,96,3,0
POT,202,106,1:57:55 PM,0,96,3,0
POT,202,106,1:57:56 PM,0,96,3,0
POT,202,106,1:57:56 PM,0,96,3,0
POT,202,106,1:57:57 PM,538,97,3,0
POT,202,106,1:59:57 PM,0,97,3,0
POT,202,106,1:59:57 PM,0,97,3,0
POT,202,106,1:59:58 PM,0,97,3,0
POT,202,106,1:59:58 PM,0,97,3,0
POT,202,106,1:59:59 PM,0,97,3,0
POT,202,106,1:59:59 PM,0,97,3,0
POT,202,106,2:00:00 PM,0,97,3,0
POT,202,106,2:00:01 PM,0,97,3,0
POT,202,106,2:00:01 PM,539,98,3,0
POT,202,106,2:01:41 PM,0,98,3,0
POT,202,106,2:01:41 PM,0,98,3,0
POT,202,106,2:01:42 PM,0,98,3,0
POT,202,106,2:01:42 PM,0,98,3,0
POT,202,106,2:01:43 PM,0,98,3,0
