Haul ID,Line,Time,Depth,Skate,Species,Depredation
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,1,1:48:21 PM,552,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,2,2:06:50 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,3,2:06:51 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,4,2:06:51 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,5,2:06:52 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,6,2:06:52 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,7,2:06:53 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,8,2:06:53 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,9,2:06:54 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,10,2:06:54 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,11,2:06:55 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,12,2:06:55 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,13,2:06:56 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,14,2:06:56 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,15,2:06:57 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,16,2:06:57 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,17,2:06:58 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,18,2:06:58 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,19,2:06:59 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,20,2:06:59 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,21,2:07:00 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,22,2:07:00 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,23,2:07:01 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,24,2:07:01 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,25,2:07:02 PM,0,1,3,0
ce12a7c5-0de8-4974-97a8-7fd19c28d0de,26,2:07:02 PM,0,1,3,0
