gear,station,haul,time,depth,skate,species_code,depredation
HAL,202,105,9:10:55 AM,585,1,3,0
HAL,202,105,9:37:42 AM,0,1,3,0
HAL,202,105,9:37:44 AM,0,1,3,0
HAL,202,105,9:37:47 AM,0,1,3,0
HAL,202,105,9:37:49 AM,0,1,3,0
HAL,202,105,9:37:50 AM,0,1,1,0
HAL,202,105,9:37:55 AM,0,1,5,0
HAL,202,105,9:37:59 AM,0,1,3,0
HAL,202,105,9:38:05 AM,0,1,3,0
HAL,202,105,9:38:11 AM,0,1,3,0
HAL,202,105,9:38:20 AM,0,1,2,0
HAL,202,105,9:38:28 AM,0,1,1,0
HAL,202,105,9:38:32 AM,0,1,3,0
HAL,202,105,9:38:34 AM,0,1,3,0
HAL,202,105,9:38:36 AM,0,1,3,0
HAL,202,105,9:38:40 AM,0,1,3,0
HAL,202,105,9:38:42 AM,0,1,1,0
HAL,202,105,9:38:52 AM,0,1,3,0
HAL,202,105,9:38:53 AM,0,1,3,0
HAL,202,105,9:38:54 AM,0,1,1,0
HAL,202,105,9:38:55 AM,0,1,1,0
HAL,202,105,9:38:57 AM,0,1,1,0
HAL,202,105,9:38:58 AM,0,1,3,0
HAL,202,105,9:38:59 AM,0,1,5,0
HAL,202,105,9:39:01 AM,0,1,5,0
HAL,202,105,9:39:03 AM,0,1,5,0
HAL,202,105,9:39:06 AM,0,1,3,0
HAL,202,105,9:39:08 AM,0,1,3,0
HAL,202,105,9:39:10 AM,0,1,3,0
HAL,202,105,9:39:14 AM,0,2,1,0
HAL,202,105,9:39:26 AM,0,2,1,0
HAL,202,105,9:39:32 AM,0,2,1,0
HAL,202,105,9:39:38 AM,0,2,1,0
HAL,202,105,9:39:39 AM,0,2,1,0
HAL,202,105,9:39:44 AM,0,2,1,0
HAL,202,105,9:39:50 AM,0,2,3,0
HAL,202,105,9:39:51 AM,0,2,1,0
HAL,202,105,9:39:52 AM,0,2,1,0
HAL,202,105,9:39:54 AM,0,2,1,0
HAL,202,105,9:39:56 AM,0,2,1,0
HAL,202,105,9:39:58 AM,0,2,1,0
HAL,202,105,9:40:01 AM,0,2,1,0
HAL,202,105,9:40:02 AM,0,2,1,0
HAL,202,105,9:40:05 AM,0,2,1,0
HAL,202,105,9:40:07 AM,0,2,1,0
HAL,202,105,9:40:10 AM,0,2,1,0
HAL,202,105,9:40:14 AM,0,2,2,0
HAL,202,105,9:40:20 AM,0,2,2,0
HAL,202,105,9:40:21 AM,0,2,1,0
HAL,202,105,9:40:24 AM,0,2,3,0
HAL,202,105,9:40:25 AM,0,2,1,0
